,country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name
2857,Monaco,MCO,18/01/2021,2400.0,,,126.0,6.12,,,3211.0,Pfizer/BioNTech,National Council
2858,Montenegro,MNE,20/02/2021,0.0,0.0,,,0.0,0.0,,,Sputnik V,Government of Montenegro
2859,Montenegro,MNE,21/02/2021,,,,223.0,,,,355.0,Sputnik V,Government of Montenegro
2860,Montenegro,MNE,22/02/2021,,,,223.0,,,,355.0,Sputnik V,Government of Montenegro
2861,Montenegro,MNE,23/02/2021,,,,223.0,,,,355.0,Sputnik V,Government of Montenegro
2862,Montenegro,MNE,24/02/2021,,,,223.0,,,,355.0,Sputnik V,Government of Montenegro
2863,Montenegro,MNE,25/02/2021,1113.0,1113.0,,223.0,0.18,0.18,,355.0,Sputnik V,Government of Montenegro
2864,Montenegro,MNE,26/02/2021,1288.0,1288.0,,215.0,0.21,0.21,,342.0,Sputnik V,Government of Montenegro
2865,Morocco,MAR,28/01/2021,0.0,,,,0.0,,,,"Oxford/AstraZeneca, Sinopharm/Beijing",Ministry of Health
2866,Morocco,MAR,29/01/2021,,,,45000.0,,,,1219.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Ministry of Health
2867,Morocco,MAR,30/01/2021,90000.0,,,45000.0,0.24,,,1219.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Ministry of Health
2868,Morocco,MAR,31/01/2021,126000.0,,,42000.0,0.34,,,1138.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Ministry of Health
2869,Morocco,MAR,01/02/2021,200081.0,,,50020.0,0.54,,,1355.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Ministry of Health
2870,Morocco,MAR,02/02/2021,257291.0,,,51458.0,0.7,,,1394.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Ministry of Health
2871,Morocco,MAR,03/02/2021,308398.0,,,51400.0,0.84,,,1393.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Ministry of Health
2872,Morocco,MAR,04/02/2021,351723.0,,,50246.0,0.95,,,1361.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Ministry of Health
2873,Morocco,MAR,05/02/2021,408235.0,,,51891.0,1.11,,,1406.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Ministry of Health
2874,Morocco,MAR,06/02/2021,463966.0,,,53424.0,1.26,,,1447.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Ministry of Health
2875,Morocco,MAR,07/02/2021,,,,54437.0,,,,1475.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Ministry of Health
2876,Morocco,MAR,08/02/2021,550149.0,,,50010.0,1.49,,,1355.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Ministry of Health
2877,Morocco,MAR,09/02/2021,615181.0,,,51127.0,1.67,,,1385.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Ministry of Health
2878,Morocco,MAR,10/02/2021,746116.0,,,62531.0,2.02,,,1694.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Ministry of Health
2879,Morocco,MAR,11/02/2021,855318.0,,,71942.0,2.32,,,1949.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Ministry of Health
2880,Morocco,MAR,12/02/2021,1112103.0,,,100553.0,3.01,,,2724.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Ministry of Health
2881,Morocco,MAR,13/02/2021,1388539.0,,,132082.0,3.76,,,3578.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Ministry of Health
2882,Morocco,MAR,14/02/2021,,,,148680.0,,,,4028.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Ministry of Health
2883,Morocco,MAR,15/02/2021,1707091.0,,,165277.0,4.62,,,4478.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Ministry of Health
2884,Morocco,MAR,16/02/2021,1904169.0,,,184141.0,5.16,,,4989.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Ministry of Health
2885,Morocco,MAR,17/02/2021,2081013.0,,,190700.0,5.64,,,5167.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Ministry of Health
2886,Morocco,MAR,18/02/2021,2233123.0,,,196829.0,6.05,,,5333.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Ministry of Health
2887,Morocco,MAR,19/02/2021,2362150.0,2357283.0,4867.0,178578.0,6.4,6.39,0.01,4838.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Ministry of Health
2888,Morocco,MAR,20/02/2021,2461192.0,2447716.0,13476.0,153236.0,6.67,6.63,0.04,4152.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Ministry of Health
2889,Morocco,MAR,21/02/2021,,,,138660.0,,,,3757.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Ministry of Health
2890,Morocco,MAR,22/02/2021,2575684.0,2552017.0,23667.0,124085.0,6.98,6.91,0.06,3362.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Ministry of Health
2891,Morocco,MAR,23/02/2021,2667091.0,2635859.0,31232.0,108989.0,7.23,7.14,0.08,2953.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Ministry of Health
2892,Morocco,MAR,24/02/2021,2948945.0,2911635.0,37310.0,123990.0,7.99,7.89,0.1,3359.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Ministry of Health
2893,Morocco,MAR,25/02/2021,3204105.0,3160479.0,43626.0,138712.0,8.68,8.56,0.12,3758.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Ministry of Health
2894,Morocco,MAR,26/02/2021,3424295.0,3327858.0,96437.0,151735.0,9.28,9.02,0.26,4111.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Ministry of Health
2895,Morocco,MAR,27/02/2021,3597903.0,3435997.0,161906.0,162387.0,9.75,9.31,0.44,4399.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Ministry of Health
2896,Myanmar,MMR,26/01/2021,0.0,0.0,,,0.0,0.0,,,Oxford/AstraZeneca,Ministry of Health
2897,Myanmar,MMR,27/01/2021,3800.0,3800.0,,3800.0,0.01,0.01,,70.0,Oxford/AstraZeneca,Ministry of Health
2898,Myanmar,MMR,28/01/2021,,,,10178.0,,,,187.0,Oxford/AstraZeneca,Ministry of Health
2899,Myanmar,MMR,29/01/2021,,,,12305.0,,,,226.0,Oxford/AstraZeneca,Ministry of Health
2900,Myanmar,MMR,30/01/2021,,,,13368.0,,,,246.0,Oxford/AstraZeneca,Ministry of Health
2901,Myanmar,MMR,31/01/2021,,,,14006.0,,,,257.0,Oxford/AstraZeneca,Ministry of Health
2902,Myanmar,MMR,01/02/2021,,,,14431.0,,,,265.0,Oxford/AstraZeneca,Ministry of Health
2903,Myanmar,MMR,02/02/2021,103142.0,103142.0,,14735.0,0.19,0.19,,271.0,Oxford/AstraZeneca,Ministry of Health
2904,Nepal,NPL,26/01/2021,0.0,,,,0.0,,,,Oxford/AstraZeneca,Government of Nepal
2905,Nepal,NPL,27/01/2021,,,,18862.0,,,,647.0,Oxford/AstraZeneca,Government of Nepal
2906,Nepal,NPL,28/01/2021,,,,18862.0,,,,647.0,Oxford/AstraZeneca,Government of Nepal
2907,Nepal,NPL,29/01/2021,,,,18862.0,,,,647.0,Oxford/AstraZeneca,Government of Nepal
2908,Nepal,NPL,30/01/2021,,,,18862.0,,,,647.0,Oxford/AstraZeneca,Government of Nepal
2909,Nepal,NPL,31/01/2021,,,,18862.0,,,,647.0,Oxford/AstraZeneca,Government of Nepal
2910,Nepal,NPL,01/02/2021,113175.0,,,18862.0,0.39,,,647.0,Oxford/AstraZeneca,Government of Nepal
2911,Nepal,NPL,02/02/2021,,,,18326.0,,,,629.0,Oxford/AstraZeneca,Government of Nepal
2912,Nepal,NPL,03/02/2021,,,,17789.0,,,,611.0,Oxford/AstraZeneca,Government of Nepal
2913,Nepal,NPL,04/02/2021,158487.0,,,17252.0,0.54,,,592.0,Oxford/AstraZeneca,Government of Nepal
2914,Nepal,NPL,05/02/2021,,,,16734.0,,,,574.0,Oxford/AstraZeneca,Government of Nepal
2915,Nepal,NPL,06/02/2021,,,,16216.0,,,,557.0,Oxford/AstraZeneca,Government of Nepal
2916,Nepal,NPL,07/02/2021,,,,15698.0,,,,539.0,Oxford/AstraZeneca,Government of Nepal
2917,Nepal,NPL,08/02/2021,,,,15179.0,,,,521.0,Oxford/AstraZeneca,Government of Nepal
2918,Nepal,NPL,09/02/2021,,,,15198.0,,,,522.0,Oxford/AstraZeneca,Government of Nepal
2919,Nepal,NPL,10/02/2021,,,,15217.0,,,,522.0,Oxford/AstraZeneca,Government of Nepal
2920,Nepal,NPL,11/02/2021,,,,15236.0,,,,523.0,Oxford/AstraZeneca,Government of Nepal
2921,Nepal,NPL,12/02/2021,,,,15236.0,,,,523.0,Oxford/AstraZeneca,Government of Nepal
2922,Nepal,NPL,13/02/2021,,,,15236.0,,,,523.0,Oxford/AstraZeneca,Government of Nepal
2923,Nepal,NPL,14/02/2021,,,,15236.0,,,,523.0,Oxford/AstraZeneca,Government of Nepal
2924,Nepal,NPL,15/02/2021,,,,15236.0,,,,523.0,Oxford/AstraZeneca,Government of Nepal
2925,Nepal,NPL,16/02/2021,,,,15236.0,,,,523.0,Oxford/AstraZeneca,Government of Nepal
2926,Nepal,NPL,17/02/2021,,,,15236.0,,,,523.0,Oxford/AstraZeneca,Government of Nepal
2927,Nepal,NPL,18/02/2021,,,,15236.0,,,,523.0,Oxford/AstraZeneca,Government of Nepal
2928,Nepal,NPL,19/02/2021,,,,15236.0,,,,523.0,Oxford/AstraZeneca,Government of Nepal
2929,Nepal,NPL,20/02/2021,402264.0,,,15236.0,1.38,,,523.0,Oxford/AstraZeneca,Government of Nepal
2930,Netherlands,NLD,06/01/2021,6000.0,,,,0.04,,,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Institute for Public Health and the Environment
2931,Netherlands,NLD,07/01/2021,15000.0,,,9000.0,0.09,,,525.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Institute for Public Health and the Environment
2932,Netherlands,NLD,08/01/2021,27000.0,,,10500.0,0.16,,,613.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Institute for Public Health and the Environment
2933,Netherlands,NLD,09/01/2021,30000.0,,,8000.0,0.18,,,467.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Institute for Public Health and the Environment
2934,Netherlands,NLD,10/01/2021,34000.0,,,7000.0,0.2,,,409.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Institute for Public Health and the Environment
2935,Netherlands,NLD,11/01/2021,35500.0,,,5900.0,0.21,,,344.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Institute for Public Health and the Environment
2936,Netherlands,NLD,12/01/2021,45000.0,,,6500.0,0.26,,,379.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Institute for Public Health and the Environment
2937,Netherlands,NLD,13/01/2021,47000.0,,,5857.0,0.27,,,342.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Institute for Public Health and the Environment
2938,Netherlands,NLD,14/01/2021,,,,5143.0,,,,300.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Institute for Public Health and the Environment
2939,Netherlands,NLD,15/01/2021,55000.0,,,4000.0,0.32,,,233.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Institute for Public Health and the Environment
2940,Netherlands,NLD,16/01/2021,,,,5143.0,,,,300.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Institute for Public Health and the Environment
2941,Netherlands,NLD,17/01/2021,77000.0,,,6143.0,0.45,,,359.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Institute for Public Health and the Environment
2942,Netherlands,NLD,18/01/2021,,,,7024.0,,,,410.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Institute for Public Health and the Environment
2943,Netherlands,NLD,19/01/2021,,,,6762.0,,,,395.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Institute for Public Health and the Environment
2944,Netherlands,NLD,20/01/2021,100000.0,,,7571.0,0.58,,,442.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Institute for Public Health and the Environment
2945,Netherlands,NLD,21/01/2021,,,,9500.0,,,,554.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Institute for Public Health and the Environment
2946,Netherlands,NLD,22/01/2021,135000.0,,,11429.0,0.79,,,667.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Institute for Public Health and the Environment
2947,Netherlands,NLD,23/01/2021,,,,11924.0,,,,696.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Institute for Public Health and the Environment
2948,Netherlands,NLD,24/01/2021,163931.0,,,12419.0,0.96,,,725.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Institute for Public Health and the Environment
2949,Netherlands,NLD,25/01/2021,173638.0,,,12710.0,1.01,,,742.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Institute for Public Health and the Environment
2950,Netherlands,NLD,26/01/2021,185356.0,,,13289.0,1.08,,,776.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Institute for Public Health and the Environment
2951,Netherlands,NLD,27/01/2021,203450.0,,,14779.0,1.19,,,863.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Institute for Public Health and the Environment
2952,Netherlands,NLD,28/01/2021,215498.0,,,14000.0,1.26,,,817.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Institute for Public Health and the Environment
2953,Netherlands,NLD,29/01/2021,226298.0,,,13043.0,1.32,,,761.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Institute for Public Health and the Environment
2954,Netherlands,NLD,30/01/2021,176286.0,,,3832.0,1.03,,,224.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Institute for Public Health and the Environment
2955,Netherlands,NLD,31/01/2021,248055.0,,,12018.0,1.45,,,701.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Institute for Public Health and the Environment
2956,Netherlands,NLD,01/02/2021,277275.0,,,14805.0,1.62,,,864.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Institute for Public Health and the Environment
2957,Netherlands,NLD,02/02/2021,303702.0,,,16907.0,1.77,,,987.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Institute for Public Health and the Environment
2958,Netherlands,NLD,03/02/2021,330494.0,,,18149.0,1.93,,,1059.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Institute for Public Health and the Environment
2959,Netherlands,NLD,04/02/2021,356517.0,,,20146.0,2.08,,,1176.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Institute for Public Health and the Environment
2960,Netherlands,NLD,05/02/2021,382975.0,,,22382.0,2.24,,,1306.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Institute for Public Health and the Environment
2961,Netherlands,NLD,06/02/2021,414198.0,,,33987.0,2.42,,,1983.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Institute for Public Health and the Environment
2962,Netherlands,NLD,07/02/2021,414858.0,,,23829.0,2.42,,,1391.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Institute for Public Health and the Environment
2963,Netherlands,NLD,08/02/2021,434417.0,,,22449.0,2.54,,,1310.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Institute for Public Health and the Environment
2964,Netherlands,NLD,09/02/2021,460252.0,,,22364.0,2.69,,,1305.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Institute for Public Health and the Environment
2965,Netherlands,NLD,10/02/2021,489558.0,,,22723.0,2.86,,,1326.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Institute for Public Health and the Environment
2966,Netherlands,NLD,11/02/2021,518710.0,,,23170.0,3.03,,,1352.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Institute for Public Health and the Environment
2967,Netherlands,NLD,12/02/2021,548430.0,,,23636.0,3.2,,,1379.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Institute for Public Health and the Environment
2968,Netherlands,NLD,13/02/2021,577620.0,,,23346.0,3.37,,,1362.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Institute for Public Health and the Environment
2969,Netherlands,NLD,14/02/2021,606861.0,,,27429.0,3.54,,,1601.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Institute for Public Health and the Environment
2970,Netherlands,NLD,15/02/2021,623539.0,,,27017.0,3.64,,,1577.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Institute for Public Health and the Environment
2971,Netherlands,NLD,16/02/2021,654186.0,,,27705.0,3.82,,,1617.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Institute for Public Health and the Environment
2972,Netherlands,NLD,17/02/2021,687306.0,,,28250.0,4.01,,,1649.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Institute for Public Health and the Environment
2973,Netherlands,NLD,18/02/2021,719632.0,,,28703.0,4.2,,,1675.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Institute for Public Health and the Environment
2974,Netherlands,NLD,19/02/2021,750899.0,,,28924.0,4.38,,,1688.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Institute for Public Health and the Environment
2975,Netherlands,NLD,20/02/2021,779889.0,,,28896.0,4.55,,,1686.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Institute for Public Health and the Environment
2976,Netherlands,NLD,21/02/2021,806744.0,,,28555.0,4.71,,,1666.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Institute for Public Health and the Environment
2977,Netherlands,NLD,22/02/2021,835554.0,,,30288.0,4.88,,,1768.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Institute for Public Health and the Environment
2978,Netherlands,NLD,23/02/2021,862964.0,,,29825.0,5.04,,,1741.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Institute for Public Health and the Environment
2979,Netherlands,NLD,24/02/2021,891621.0,,,29188.0,5.2,,,1703.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Institute for Public Health and the Environment
2980,Netherlands,NLD,25/02/2021,915793.0,,,28023.0,5.34,,,1635.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Institute for Public Health and the Environment
2981,Netherlands,NLD,26/02/2021,934595.0,,,26242.0,5.45,,,1531.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Institute for Public Health and the Environment
2982,Netherlands,NLD,27/02/2021,952919.0,,,24719.0,5.56,,,1443.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Institute for Public Health and the Environment
2983,New Zealand,NZL,18/02/2021,0.0,0.0,,,0.0,0.0,,,Pfizer/BioNTech,Ministry of Health
2984,New Zealand,NZL,19/02/2021,30.0,30.0,,30.0,0.0,0.0,,6.0,Pfizer/BioNTech,Ministry of Health
2985,New Zealand,NZL,20/02/2021,100.0,100.0,,50.0,0.0,0.0,,10.0,Pfizer/BioNTech,Ministry of Health
2986,New Zealand,NZL,21/02/2021,,,,108.0,,,,22.0,Pfizer/BioNTech,Ministry of Health
2987,New Zealand,NZL,22/02/2021,,,,138.0,,,,29.0,Pfizer/BioNTech,Ministry of Health
2988,New Zealand,NZL,23/02/2021,,,,155.0,,,,32.0,Pfizer/BioNTech,Ministry of Health
2989,New Zealand,NZL,24/02/2021,1000.0,1000.0,,167.0,0.02,0.02,,35.0,Pfizer/BioNTech,Ministry of Health
2990,New Zealand,NZL,25/02/2021,,,,161.0,,,,33.0,Pfizer/BioNTech,Ministry of Health
2991,New Zealand,NZL,26/02/2021,,,,174.0,,,,36.0,Pfizer/BioNTech,Ministry of Health
2992,New Zealand,NZL,27/02/2021,,,,182.0,,,,38.0,Pfizer/BioNTech,Ministry of Health
2993,New Zealand,NZL,28/02/2021,1500.0,1500.0,,168.0,0.03,0.03,,35.0,Pfizer/BioNTech,Ministry of Health
2994,Northern Cyprus,OWID_NCY,14/01/2021,0.0,,,,0.0,,,,"Pfizer/BioNTech, Sinovac",Ministry of Health
2995,Northern Cyprus,OWID_NCY,15/01/2021,,,,994.0,,,,2601.0,"Pfizer/BioNTech, Sinovac",Ministry of Health
2996,Northern Cyprus,OWID_NCY,16/01/2021,,,,994.0,,,,2601.0,"Pfizer/BioNTech, Sinovac",Ministry of Health
2997,Northern Cyprus,OWID_NCY,17/01/2021,,,,994.0,,,,2601.0,"Pfizer/BioNTech, Sinovac",Ministry of Health
2998,Northern Cyprus,OWID_NCY,18/01/2021,,,,994.0,,,,2601.0,"Pfizer/BioNTech, Sinovac",Ministry of Health
2999,Northern Cyprus,OWID_NCY,19/01/2021,4968.0,,,994.0,1.3,,,2601.0,"Pfizer/BioNTech, Sinovac",Ministry of Health
3000,Northern Cyprus,OWID_NCY,20/01/2021,,,,1163.0,,,,3043.0,"Pfizer/BioNTech, Sinovac",Ministry of Health
3001,Northern Cyprus,OWID_NCY,21/01/2021,,,,1284.0,,,,3359.0,"Pfizer/BioNTech, Sinovac",Ministry of Health
3002,Northern Cyprus,OWID_NCY,22/01/2021,11000.0,,,1429.0,2.88,,,3739.0,"Pfizer/BioNTech, Sinovac",Ministry of Health
3003,Northern Ireland,,13/12/2020,3623.0,3623.0,,,0.19,0.19,,,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
3004,Northern Ireland,,14/12/2020,,,,1778.0,,,,939.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
3005,Northern Ireland,,15/12/2020,,,,1778.0,,,,939.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
3006,Northern Ireland,,16/12/2020,,,,1778.0,,,,939.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
3007,Northern Ireland,,17/12/2020,,,,1778.0,,,,939.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
3008,Northern Ireland,,18/12/2020,,,,1778.0,,,,939.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
3009,Northern Ireland,,19/12/2020,,,,1778.0,,,,939.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
3010,Northern Ireland,,20/12/2020,16068.0,16068.0,,1778.0,0.85,0.85,,939.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
3011,Northern Ireland,,21/12/2020,,,,1829.0,,,,966.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
3012,Northern Ireland,,22/12/2020,,,,1880.0,,,,993.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
3013,Northern Ireland,,23/12/2020,,,,1931.0,,,,1020.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
3014,Northern Ireland,,24/12/2020,,,,1982.0,,,,1047.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
3015,Northern Ireland,,25/12/2020,,,,2033.0,,,,1074.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
3016,Northern Ireland,,26/12/2020,,,,2084.0,,,,1101.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
3017,Northern Ireland,,27/12/2020,31016.0,31016.0,,2135.0,1.64,1.64,,1127.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
3018,Northern Ireland,,28/12/2020,,,,2054.0,,,,1085.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
3019,Northern Ireland,,29/12/2020,,,,1972.0,,,,1041.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
3020,Northern Ireland,,30/12/2020,,,,1890.0,,,,998.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
3021,Northern Ireland,,31/12/2020,,,,1808.0,,,,955.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
3022,Northern Ireland,,01/01/2021,,,,1726.0,,,,911.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
3023,Northern Ireland,,02/01/2021,,,,1645.0,,,,869.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
3024,Northern Ireland,,03/01/2021,41956.0,40685.0,1271.0,1563.0,2.22,2.15,0.07,825.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
3025,Northern Ireland,,04/01/2021,,,,2360.0,,,,1246.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
3026,Northern Ireland,,05/01/2021,,,,3157.0,,,,1667.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
3027,Northern Ireland,,06/01/2021,,,,3954.0,,,,2088.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
3028,Northern Ireland,,07/01/2021,,,,4751.0,,,,2509.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
3029,Northern Ireland,,08/01/2021,,,,5548.0,,,,2930.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
3030,Northern Ireland,,09/01/2021,,,,6345.0,,,,3351.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
3031,Northern Ireland,,10/01/2021,91954.0,78005.0,13949.0,7143.0,4.86,4.12,0.74,3772.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
3032,Northern Ireland,,11/01/2021,99475.0,84187.0,15288.0,7197.0,5.25,4.45,0.81,3801.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
3033,Northern Ireland,,12/01/2021,109257.0,91417.0,17840.0,7574.0,5.77,4.83,0.94,4000.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
3034,Northern Ireland,,13/01/2021,121711.0,102701.0,19010.0,8332.0,6.43,5.42,1.0,4400.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
